URL,Description,Vector,Gemini_Answer
https://nvd.nist.gov/vuln/detail/CVE-2024-24300,"4ipnet EAP-767 v3.42.00 is vulnerable to Incorrect Access Control. The device uses the same set of credentials, regardless of how many times a user logs in, the content of the cookie remains unchanged.",No vector found,"## CVE Analysis and CVSS v3.1 Calculation:

**CVE Description:** 4ipnet EAP-767 v3.42.00 is vulnerable to Incorrect Access Control. The device uses the same set of credentials, regardless of how many times a user logs in, the content of the cookie remains unchanged.

**CVSS v3.1 Base Metrics:**

* **Attack Vector (AV):** **Network (N)** - The vulnerability can be exploited over the network.
* **Attack Complexity (AC):** **Low (L)** -  The exploitation of the vulnerability does not require any specialized knowledge or tools.
* **Privileges Required (PR):** **None (N)** -  No special privileges are required to exploit the vulnerability.
* **User Interaction (UI):** **None (N)** -  No user interaction is required to trigger the vulnerability.
* **Scope (S):** **Unchanged (U)** - The vulnerability does not require the attacker to modify the target's state.
* **Confidentiality (C):** **High (H)** - The vulnerability allows an attacker to gain unauthorized access to sensitive information.
* **Integrity (I):** **High (H)** - The vulnerability allows an attacker to modify sensitive information.
* **Availability (A):** **High (H)** - The vulnerability allows an attacker to disrupt the availability of the affected system.

**CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H**"
https://nvd.nist.gov/vuln/detail/CVE-2024-24301,Command Injection vulnerability discovered in 4ipnet EAP-767 device v3.42.00 within the web interface of the device allows attackers with valid credentials to inject arbitrary shell commands to be executed by the device with root privileges.,No vector found,"## CVSS v3.1 Analysis:

**Attack Vector (AV):** Network (N) - The vulnerability is exploited through the web interface, accessible over the network.

**Attack Complexity (AC):** Low (L) - The exploit requires low complexity as valid credentials are assumed to be readily available to the attacker.

**Privileges Required (PR):** Low (L) - The attacker needs valid credentials, which provides low-level privileges for exploiting the vulnerability.

**User Interaction (UI):** None (N) - The vulnerability is triggered through the web interface and doesn't require user interaction.

**Scope (S):** Unchanged (U) - The vulnerability only affects the device and doesn't change the scope of the attack.

**Confidentiality (C):** High (H) - The vulnerability allows arbitrary command execution with root privileges, providing the attacker with full access to sensitive information.

**Integrity (I):** High (H) - The attacker can execute arbitrary commands with root privileges, allowing modification or deletion of critical system files.

**Availability (A):** High (H) - The attacker can execute commands leading to system crashes, denial-of-service, or disruption of services.

**Final CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-24302,"An issue was discovered in Tunis Soft ""Product Designer"" (productdesigner) module for PrestaShop before version 1.178.36, allows remote attackers to execute arbitrary code, escalate privileges, and obtain sensitive information via the postProcess() method.",No vector found,"## CVE Analysis and CVSS Calculation:

**CVE Description:** An issue was discovered in Tunis Soft ""Product Designer"" (productdesigner) module for PrestaShop before version 1.178.36, allows remote attackers to execute arbitrary code, escalate privileges, and obtain sensitive information via the postProcess() method.

**CVSS v3.1 Base Metrics:**

* **Attack Vector (AV): Network (N)** - The vulnerability can be exploited remotely.
* **Attack Complexity (AC): Low (L)** - No complex steps are required for exploitation.
* **Privileges Required (PR): None (N)** - The vulnerability does not require any specific privileges.
* **User Interaction (UI): None (N)** - No user interaction is needed to trigger the vulnerability.
* **Scope (S): Unchanged (U)** - The vulnerability does not require changes to the security context.
* **Confidentiality (C): High (H)** - The vulnerability can lead to the disclosure of sensitive information.
* **Integrity (I): High (H)** - The vulnerability can lead to modifications of data.
* **Availability (A): High (H)** - The vulnerability can cause a denial of service.

**CVSS v3.1 Vector String:**

CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-24303,"SQL Injection vulnerability in HiPresta ""Gift Wrapping Pro"" (hiadvancedgiftwrapping) module for PrestaShop before version 1.4.1, allows remote attackers to escalate privileges and obtain sensitive information via the HiAdvancedGiftWrappingGiftWrappingModuleFrontController::addGiftWrappingCartValue() method.",No vector found,"## CVE Analysis:

**Attack Vector (AV): Network (N)** - The vulnerability is exploitable remotely via the HiAdvancedGiftWrappingGiftWrappingModuleFrontController::addGiftWrappingCartValue() method. 
**Attack Complexity (AC): Low (L)** - The exploitation of this vulnerability is straightforward, requiring minimal effort or specialized knowledge.
**Privileges Required (PR): None (N)** - The vulnerability can be exploited by an unauthenticated attacker without requiring any special privileges.
**User Interaction (UI): None (N)** - User interaction is not required to exploit this vulnerability.
**Scope (S): Unchanged (U)** - The exploitation of this vulnerability does not require modifying the scope of the attack.
**Confidentiality (C): High (H)** - The vulnerability allows attackers to obtain sensitive information, leading to a high confidentiality impact.
**Integrity (I): High (H)** - The vulnerability allows attackers to escalate privileges, leading to a high integrity impact.
**Availability (A): High (H)** -  The vulnerability could potentially lead to system downtime or disruption of service, resulting in a high availability impact.


**Final CVSS v3.1 Vector String:** 
CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-24304,"In the module ""Mailjet"" (mailjet) from Mailjet for PrestaShop before versions 3.5.1, a guest can download technical information without restriction.",No vector found,"## CVSS v3.1 Base Score Analysis

**CVE Description:** In the module ""Mailjet"" (mailjet) from Mailjet for PrestaShop before versions 3.5.1, a guest can download technical information without restriction.

**Metrics:**

* **Attack Vector (AV):**  **Network (N)** - The vulnerability can be exploited over a network.
* **Attack Complexity (AC):** **Low (L)** - The attacker does not need any special skills or knowledge to exploit the vulnerability.
* **Privileges Required (PR):** **None (N)** - No user privileges are required to exploit the vulnerability.
* **User Interaction (UI):** **None (N)** - No user interaction is required to exploit the vulnerability.
* **Scope (S):** **Unchanged (U)** - The vulnerability does not change the scope of the attack.
* **Confidentiality (C):** **High (H)** - The vulnerability could lead to the disclosure of sensitive information (technical information) without any authentication.
* **Integrity (I):** **None (N)** - The vulnerability does not affect data integrity.
* **Availability (A):** **None (N)** - The vulnerability does not affect availability.

**CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N"
https://nvd.nist.gov/vuln/detail/CVE-2024-24307,"Path Traversal vulnerability in Tunis Soft ""Product Designer"" (productdesigner) module for PrestaShop before version 1.178.36, allows a remote attacker to escalate privileges and obtain sensitive information via the ajaxProcessCropImage() method.",No vector found,"## CVSS v3.1 Analysis:

**CVE Description:** Path Traversal vulnerability in Tunis Soft ""Product Designer"" (productdesigner) module for PrestaShop before version 1.178.36, allows a remote attacker to escalate privileges and obtain sensitive information via the ajaxProcessCropImage() method.

**Base Metrics:**

* **Attack Vector (AV): Network (N)** - The vulnerability can be exploited over a network.
* **Attack Complexity (AC): Low (L)** - The exploit is straightforward to execute.
* **Privileges Required (PR): None (N)** - No special privileges are required to exploit the vulnerability.
* **User Interaction (UI): None (N)** - No user interaction is required for the exploit.
* **Scope (S): Unchanged (U)** - The exploit does not change the security context of the attacker.
* **Confidentiality (C): High (H)** -  The vulnerability allows an attacker to gain access to sensitive information.
* **Integrity (I): High (H)** - The vulnerability allows an attacker to escalate privileges, potentially leading to changes in system configuration.
* **Availability (A): High (H)** - The vulnerability could potentially disrupt the availability of the system by exploiting the path traversal to corrupt critical files.

**CVSS v3.1 Vector String:** 
CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-24308,"SQL Injection vulnerability in Boostmyshop (boostmyshopagent) module for Prestashop versions 1.1.9 and before, allows remote attackers to escalate privileges and obtain sensitive information via changeOrderCarrier.php, relayPoint.php, and shippingConfirmation.php.",No vector found,"## CVSS v3.1 Base Score Analysis

**CVE Description:** SQL Injection vulnerability in Boostmyshop (boostmyshopagent) module for Prestashop versions 1.1.9 and before, allows remote attackers to escalate privileges and obtain sensitive information via changeOrderCarrier.php, relayPoint.php, and shippingConfirmation.php.

**Metrics:**

* **Attack Vector (AV):** **Network (N)** - The vulnerability can be exploited over a network.
* **Attack Complexity (AC):** **Low (L)** -  Exploiting the vulnerability requires minimal effort. 
* **Privileges Required (PR):** **None (N)** - No user interaction or privileges are required to exploit the vulnerability.
* **User Interaction (UI):** **None (N)** -  No user interaction is required to trigger the vulnerability.
* **Scope (S):** **Unchanged (U)** - The vulnerability does not require a change in scope.
* **Confidentiality (C):** **High (H)** - Sensitive information is exposed by this vulnerability.
* **Integrity (I):** **High (H)** - Attackers can modify or manipulate data due to the ability to escalate privileges.
* **Availability (A):** **High (H)** - The vulnerability could potentially lead to denial of service.

**Final CVSS v3.1 Vector String:** 
CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-24309,"In the module ""Survey TMA"" (ecomiz_survey_tma) up to version 2.0.0 from Ecomiz for PrestaShop, a guest can download personal information without restriction.",No vector found,"## CVE Description Analysis and CVSS v3.1 Calculation

**CVE Description:** In the module ""Survey TMA"" (ecomiz_survey_tma) up to version 2.0.0 from Ecomiz for PrestaShop, a guest can download personal information without restriction.

**CVSS v3.1 Base Metric Values:**

* **Attack Vector (AV): Network (N)** - The vulnerability can be exploited remotely over a network.
* **Attack Complexity (AC): Low (L)** -  No specialized tools or knowledge are required to exploit the vulnerability.
* **Privileges Required (PR): None (N)** -  The vulnerability can be exploited by an unauthenticated user.
* **User Interaction (UI): None (N)** -  No user interaction is required to trigger the vulnerability.
* **Scope (S): Unchanged (U)** - The exploit does not require changing the security context.
* **Confidentiality (C): High (H)** -  The vulnerability allows the attacker to access sensitive information like personal data.
* **Integrity (I): None (N)** - The vulnerability does not affect the integrity of the system or data.
* **Availability (A): None (N)** - The vulnerability does not impact the availability of the system.

**Final CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N**"
https://nvd.nist.gov/vuln/detail/CVE-2024-24310,"In the module ""Generate barcode on invoice / delivery slip"" (ecgeneratebarcode) from Ether Creation <= 1.2.0 for PrestaShop, a guest can perform SQL injection.",No vector found,"## CVSS v3.1 Analysis

**CVE Description:** In the module ""Generate barcode on invoice / delivery slip"" (ecgeneratebarcode) from Ether Creation <= 1.2.0 for PrestaShop, a guest can perform SQL injection.

**Base Metrics:**

* **Attack Vector (AV):** Network (N) - The vulnerability can be exploited over a network.
* **Attack Complexity (AC):** Low (L) - The attacker does not need to perform any complex actions to exploit the vulnerability.
* **Privileges Required (PR):** None (N) - No privileges are required to exploit the vulnerability, as it can be exploited by a guest.
* **User Interaction (UI):** None (N) - No user interaction is required to trigger the vulnerability.
* **Scope (S):** Unchanged (U) - The vulnerability affects the confidentiality, integrity, or availability of the system without requiring changes to the system's state.
* **Confidentiality (C):** High (H) - The vulnerability could lead to the disclosure of sensitive information.
* **Integrity (I):** High (H) - The vulnerability could lead to unauthorized modifications of system data.
* **Availability (A):** High (H) - The vulnerability could lead to denial of service.

**CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-24311,"Path Traversal vulnerability in Linea Grafica ""Multilingual and Multistore Sitemap Pro - SEO"" (lgsitemaps) module for PrestaShop before version 1.6.6, a guest can download personal information without restriction.",No vector found,"## CVE Analysis:

**Vulnerability:** Path Traversal in Linea Grafica ""Multilingual and Multistore Sitemap Pro - SEO"" (lgsitemaps) module for PrestaShop.

**Affected Versions:** Before version 1.6.6

**Impact:** A guest can download personal information without restriction.

**CVSS v3.1 Base Score Calculation:**

**1. Attack Vector (AV):** Network (N) - The vulnerability can be exploited remotely via the web application.
**2. Attack Complexity (AC):** Low (L) - The attack requires minimal effort or technical knowledge.
**3. Privileges Required (PR):** None (N) - No user privileges are required to exploit the vulnerability.
**4. User Interaction (UI):** None (N) - No user interaction is required to trigger the vulnerability.
**5. Scope (S):** Unchanged (U) - The vulnerability impacts the confidentiality of data within the same security scope.
**6. Confidentiality (C):** High (H) - The vulnerability allows access to sensitive personal information.
**7. Integrity (I):** None (N) - The vulnerability does not affect data integrity.
**8. Availability (A):** None (N) - The vulnerability does not affect system availability.

**Final CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N**"
https://nvd.nist.gov/vuln/detail/CVE-2024-24312,SQL injection vulnerability in Vaales Technologies V_QRS v.2024-01-17 allows a remote attacker to obtain sensitive information via the Models/UserModel.php component.,No vector found,"## CVSS v3.1 Base Score Analysis

**CVE Description:** SQL injection vulnerability in Vaales Technologies V_QRS v.2024-01-17 allows a remote attacker to obtain sensitive information via the Models/UserModel.php component.

**Base Metric Values:**

* **Attack Vector (AV): Network (N)** - The vulnerability can be exploited remotely over a network.
* **Attack Complexity (AC): Low (L)** - The exploitation of the vulnerability requires minimal technical expertise. 
* **Privileges Required (PR): None (N)** - The vulnerability can be exploited without requiring any specific user privileges.
* **User Interaction (UI): None (N)** -  The vulnerability can be exploited without any user interaction.
* **Scope (S): Unchanged (U)** - The vulnerability does not require changes to the scope of the vulnerability.
* **Confidentiality (C): High (H)** - The vulnerability allows an attacker to obtain sensitive information.
* **Integrity (I): None (N)** - The vulnerability does not impact data integrity.
* **Availability (A): None (N)** - The vulnerability does not impact system availability.

**CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N**"
https://nvd.nist.gov/vuln/detail/CVE-2024-24313,An issue in Vaales Technologies V_QRS v.2024-01-17 allows a remote attacker to obtain sensitive information via the Models/FormModel.php and QRModel.php component.,No vector found,"## CVSS v3.1 Base Score Analysis

**CVE Description:** An issue in Vaales Technologies V_QRS v.2024-01-17 allows a remote attacker to obtain sensitive information via the Models/FormModel.php and QRModel.php component.

**CVSS v3.1 Base Score Metrics:**

* **Attack Vector (AV): Network (N)** - The vulnerability can be exploited over a network.
* **Attack Complexity (AC): Low (L)** - The attacker does not need to perform any complex actions to exploit the vulnerability.
* **Privileges Required (PR): None (N)** - The attacker does not need any special privileges to exploit the vulnerability.
* **User Interaction (UI): None (N)** - The vulnerability can be exploited without user interaction.
* **Scope (S): Unchanged (U)** - The exploit does not affect the security of other resources.
* **Confidentiality (C): High (H)** - The vulnerability allows the attacker to obtain sensitive information.
* **Integrity (I): None (N)** - The vulnerability does not affect data integrity.
* **Availability (A): None (N)** - The vulnerability does not affect system availability.

**CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N**"
https://nvd.nist.gov/vuln/detail/CVE-2024-24320,Directory Traversal vulnerability in Mgt-commerce CloudPanel v.2.0.0 thru v.2.4.0 allows a remote attacker to obtain sensitive information and execute arbitrary code via the service parameter of the load-logfiles function.,No vector found,"## CVE Analysis:

**Attack Vector (AV): Network (N)** - The vulnerability is exploitable remotely via a network connection.

**Attack Complexity (AC): Low (L)** - The vulnerability does not require any complex actions or knowledge to exploit.

**Privileges Required (PR): None (N)** - The vulnerability does not require any specific privileges to exploit.

**User Interaction (UI): None (N)** - The vulnerability can be exploited without any user interaction.

**Scope (S): Unchanged (U)** - The vulnerability does not require any changes to the target system's security context.

**Confidentiality (C): High (H)** - The vulnerability allows the attacker to obtain sensitive information.

**Integrity (I): High (H)** - The vulnerability allows the attacker to execute arbitrary code.

**Availability (A): High (H)** -  The vulnerability could potentially disrupt the availability of the system by executing arbitrary code.

## CVSS v3.1 Vector String:

**CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H**"
https://nvd.nist.gov/vuln/detail/CVE-2024-24321,An issue in Dlink DIR-816A2 v.1.10CNB05 allows a remote attacker to execute arbitrary code via the wizardstep4_ssid_2 parameter in the sub_42DA54 function.,No vector found,"## CVSS v3.1 Analysis:

**CVE Description:** An issue in Dlink DIR-816A2 v.1.10CNB05 allows a remote attacker to execute arbitrary code via the wizardstep4_ssid_2 parameter in the sub_42DA54 function.

**Base Metrics:**

* **Attack Vector (AV):** **Network (N)** - The vulnerability can be exploited remotely via a network connection.
* **Attack Complexity (AC):** **Low (L)** - The attack requires minimal effort to exploit the vulnerability.
* **Privileges Required (PR):** **None (N)** - No user interaction or privileges are required to exploit the vulnerability.
* **User Interaction (UI):** **None (N)** - The vulnerability can be exploited without any user interaction.
* **Scope (S):** **Unchanged (U)** - The vulnerability affects the target system only, not any other systems.
* **Confidentiality (C):** **High (H)** - The vulnerability allows an attacker to access confidential data.
* **Integrity (I):** **High (H)** - The vulnerability allows an attacker to modify data on the target system.
* **Availability (A):** **High (H)** - The vulnerability allows an attacker to disrupt the availability of the target system. 

**CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-24323,"SQL injection vulnerability in linlinjava litemall v.1.8.0 allows a remote attacker to obtain sensitive information via the nickname, consignee, orderSN, orderStatusArray parameters of the AdminOrdercontroller.java component.",No vector found,"## CVE Analysis and CVSS v3.1 Calculation

**CVE Description:** SQL injection vulnerability in linlinjava litemall v.1.8.0 allows a remote attacker to obtain sensitive information via the nickname, consignee, orderSN, orderStatusArray parameters of the AdminOrdercontroller.java component.

**CVSS v3.1 Base Metrics:**

* **Attack Vector (AV): Network (N)** - The vulnerability is exploitable over a network.
* **Attack Complexity (AC): Low (L)** - The vulnerability requires minimal effort to exploit.
* **Privileges Required (PR): None (N)** - No special privileges are required to exploit the vulnerability.
* **User Interaction (UI): None (N)** - No user interaction is required to exploit the vulnerability.
* **Scope (S): Unchanged (U)** - The vulnerability does not require the attacker to gain control of the entire system.
* **Confidentiality (C): High (H)** - The vulnerability allows the attacker to obtain sensitive information.
* **Integrity (I): None (N)** - The vulnerability does not impact the integrity of the system.
* **Availability (A): None (N)** - The vulnerability does not impact the availability of the system.

**CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N"
https://nvd.nist.gov/vuln/detail/CVE-2024-24324,TOTOLINK A8000RU v7.1cu.643_B20200521 was discovered to contain a hardcoded password for root stored in /etc/shadow.,No vector found,"## CVE Analysis:

**CVE Description:** TOTOLINK A8000RU v7.1cu.643_B20200521 was discovered to contain a hardcoded password for root stored in /etc/shadow.

**CVSS v3.1 Base Score Calculation:**

**Metric:** | **Value** | **Justification** |
------- | -------- | --------
**Attack Vector (AV):** | **Local (L)** | The attacker needs physical access to the device to exploit the vulnerability.
**Attack Complexity (AC):** | **Low (L)** |  Once physical access is achieved, exploiting the vulnerability requires minimal effort.
**Privileges Required (PR):** | **None (N)** | The vulnerability can be exploited by any user with physical access to the device.
**User Interaction (UI):** | **None (N)** | No user interaction is required to exploit the vulnerability.
**Scope (S):** | **Unchanged (U)** | The vulnerability affects only the device itself, not other systems.
**Confidentiality (C):** | **High (H)** | The hardcoded password grants full access to all system data. 
**Integrity (I):** | **High (H)** | The attacker can modify any system data with the root password.
**Availability (A):** | **High (H)** | The attacker could potentially cause denial of service by altering critical system files.

**CVSS v3.1 Vector String:** CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-24325,TOTOLINK A3300R V17.0.0cu.557_B20221024 was discovered to contain a command injection vulnerability via the enable parameter in the setParentalRules function.,No vector found,"## CVE Analysis and CVSS v3.1 Calculation

**CVE Description:** TOTOLINK A3300R V17.0.0cu.557_B20221024 was discovered to contain a command injection vulnerability via the enable parameter in the setParentalRules function.

**CVSS v3.1 Base Metrics:**

* **Attack Vector (AV): Network (N)** - The vulnerability can be exploited over a network.
* **Attack Complexity (AC): Low (L)** - The exploit is straightforward and doesn't require complex steps.
* **Privileges Required (PR): None (N)** - The vulnerability can be exploited by an unauthenticated attacker.
* **User Interaction (UI): None (N)** - No user interaction is required to trigger the vulnerability.
* **Scope (S): Unchanged (U)** - The exploit does not change the security context.
* **Confidentiality (C): High (H)** - The vulnerability allows an attacker to potentially gain access to sensitive information.
* **Integrity (I): High (H)** -  The vulnerability allows an attacker to modify or delete data on the device.
* **Availability (A): High (H)** - The vulnerability allows an attacker to potentially disrupt the availability of the device.

**CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H**"
https://nvd.nist.gov/vuln/detail/CVE-2024-24326,TOTOLINK A3300R V17.0.0cu.557_B20221024 was discovered to contain a command injection vulnerability via the arpEnable parameter in the setStaticDhcpRules function.,No vector found,"## CVSS v3.1 Analysis:

**CVE Description:** TOTOLINK A3300R V17.0.0cu.557_B20221024 was discovered to contain a command injection vulnerability via the arpEnable parameter in the setStaticDhcpRules function.

**Metric Analysis:**

* **Attack Vector (AV): Network (N)** - The vulnerability is exploitable over a network.
* **Attack Complexity (AC): Low (L)** - The exploit is relatively easy to execute.
* **Privileges Required (PR): None (N)** - No privileges are required to exploit the vulnerability.
* **User Interaction (UI): None (N)** - The vulnerability can be exploited without user interaction.
* **Scope (S): Unchanged (U)** - The exploit does not require changing the security context of the target system.
* **Confidentiality (C): High (H)** - Successful exploitation could lead to the disclosure of sensitive information.
* **Integrity (I): High (H)** - Successful exploitation could lead to unauthorized modification of data.
* **Availability (A): High (H)** - Successful exploitation could lead to denial of service.

**Final CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-24327,TOTOLINK A3300R V17.0.0cu.557_B20221024 was discovered to contain a command injection vulnerability via the pppoePass parameter in the setIpv6Cfg function.,No vector found,"## CVE Analysis:

**Attack Vector (AV): Network (N)**  - The vulnerability is exploitable over the network.

**Attack Complexity (AC): Low (L)** - The exploit requires minimal effort.

**Privileges Required (PR): None (N)** - No specific privileges are required to exploit the vulnerability.

**User Interaction (UI): None (N)** - The exploit does not require user interaction.

**Scope (S): Unchanged (U)** - The exploit affects the target system directly, without requiring additional actions.

**Confidentiality (C): High (H)** - The vulnerability allows attackers to access sensitive information.

**Integrity (I): High (H)** - The vulnerability allows attackers to modify system data.

**Availability (A): High (H)** - The vulnerability allows attackers to disrupt system availability.

**Final CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-24328,TOTOLINK A3300R V17.0.0cu.557_B20221024 was discovered to contain a command injection vulnerability via the enable parameter in the setMacFilterRules function.,No vector found,"## CVE Analysis:

**CVE Description:** TOTOLINK A3300R V17.0.0cu.557_B20221024 was discovered to contain a command injection vulnerability via the enable parameter in the setMacFilterRules function.

**CVSS v3.1 Base Score Calculation:**

* **Attack Vector (AV): Network (N)** - The vulnerability can be exploited over a network.
* **Attack Complexity (AC): Low (L)** -  The exploit is relatively easy to carry out.
* **Privileges Required (PR): None (N)** - No special privileges are required to exploit the vulnerability.
* **User Interaction (UI): None (N)** - No user interaction is required to exploit the vulnerability.
* **Scope (S): Unchanged (U)** - The exploit affects only the target device.
* **Confidentiality (C): High (H)** - An attacker could potentially gain access to sensitive information on the device.
* **Integrity (I): High (H)** - An attacker could potentially modify the device's configuration or data.
* **Availability (A): High (H)** - An attacker could potentially cause the device to become unavailable.

**CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-24329,TOTOLINK A3300R V17.0.0cu.557_B20221024 was discovered to contain a command injection vulnerability via the enable parameter in the setPortForwardRules function.,No vector found,"## CVSS v3.1 Base Score Analysis

**CVE Description:** TOTOLINK A3300R V17.0.0cu.557_B20221024 was discovered to contain a command injection vulnerability via the enable parameter in the setPortForwardRules function.

**Analysis:**

* **Attack Vector (AV): Network (N)** - The vulnerability can be exploited remotely via the network.
* **Attack Complexity (AC): Low (L)** - The exploit requires minimal effort and technical knowledge.
* **Privileges Required (PR): None (N)** - No user privileges are required to exploit the vulnerability.
* **User Interaction (UI): None (N)** -  The vulnerability can be exploited without any user interaction.
* **Scope (S): Unchanged (U)** - The vulnerability affects the confidentiality, integrity, or availability of the target device without affecting other systems.
* **Confidentiality (C): High (H)** - A successful exploit could lead to the disclosure of sensitive information.
* **Integrity (I): High (H)** - A successful exploit could modify the system's state or data.
* **Availability (A): High (H)** - A successful exploit could cause the system to become unavailable or crash.

**CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-24330,TOTOLINK A3300R V17.0.0cu.557_B20221024 was discovered to contain a command injection vulnerability via the port or enable parameter in the setRemoteCfg function.,No vector found,"## CVE Analysis and CVSS v3.1 Calculation

**CVE Description:** TOTOLINK A3300R V17.0.0cu.557_B20221024 was discovered to contain a command injection vulnerability via the port or enable parameter in the setRemoteCfg function.

**CVSS v3.1 Base Metrics:**

* **Attack Vector (AV): Network (N)** - The vulnerability can be exploited remotely over a network.
* **Attack Complexity (AC): Low (L)** - The exploit is simple and requires minimal effort.
* **Privileges Required (PR): None (N)** - No specific privileges are required to exploit the vulnerability.
* **User Interaction (UI): None (N)** - User interaction is not required to exploit the vulnerability.
* **Scope (S): Unchanged (U)** - The exploit does not change the scope of the attack.
* **Confidentiality (C): High (H)** - The vulnerability can lead to the disclosure of sensitive information.
* **Integrity (I): High (H)** - The vulnerability can allow attackers to modify system data.
* **Availability (A): High (H)** - The vulnerability can cause denial of service or other system disruptions.

**CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H**"
https://nvd.nist.gov/vuln/detail/CVE-2024-24331,TOTOLINK A3300R V17.0.0cu.557_B20221024 was discovered to contain a command injection vulnerability via the enable parameter in the setWiFiScheduleCfg function.,No vector found,"## CVE Analysis and CVSS v3.1 Calculation

**CVE Description:** TOTOLINK A3300R V17.0.0cu.557_B20221024 was discovered to contain a command injection vulnerability via the enable parameter in the setWiFiScheduleCfg function.

**CVSS v3.1 Base Metrics:**

* **Attack Vector (AV): Network (N)** - The vulnerability is exploitable over the network.
* **Attack Complexity (AC): Low (L)** - The attack complexity is low as it involves sending a crafted request.
* **Privileges Required (PR): None (N)** - No privileges are required to exploit this vulnerability.
* **User Interaction (UI): None (N)** - No user interaction is required to trigger the vulnerability.
* **Scope (S): Unchanged (U)** - The vulnerability does not affect the scope of the attack.
* **Confidentiality (C): High (H)** - The vulnerability could lead to disclosure of sensitive information.
* **Integrity (I): High (H)** - The vulnerability could lead to modification of data or system functionality.
* **Availability (A): High (H)** - The vulnerability could lead to denial of service.

**CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
