URL,Description,Vector,Gemini_Answer
https://nvd.nist.gov/vuln/detail/CVE-2024-22054,"A malformed discovery packet sent by a malicious actor with preexisting access to the network could interrupt the functionality of device management and discovery.


Affected Products:
UniFi Access Points
UniFi Switches
UniFi LTE Backup
UniFi Express (Only Mesh Mode, Router mode is not affected)

  
Mitigation:
Update UniFi Access Points to Version 6.6.55 or later.
Update UniFi Switches to Version 6.6.61 or later.
Update UniFi LTE Backup to Version 6.6.57 or later.
Update UniFi Express to Version 3.2.5 or later.",No vector found,"## CVSS v3.1 Analysis:

**CVE Description:** A malformed discovery packet sent by a malicious actor with preexisting access to the network could interrupt the functionality of device management and discovery.

**Affected Products:** UniFi Access Points, UniFi Switches, UniFi LTE Backup, UniFi Express (Mesh Mode)

**Metrics:**

* **Attack Vector (AV):** Network (N) - The exploit requires access to the network.
* **Attack Complexity (AC):** Low (L) - A malformed packet is a simple exploit to craft.
* **Privileges Required (PR):** None (N) - No special privileges are required to send a malformed packet.
* **User Interaction (UI):** None (N) - The exploit does not require user interaction.
* **Scope (S):** Unchanged (U) - The exploit does not change the scope of the attack.
* **Confidentiality (C):** None (N) - The exploit does not impact confidentiality.
* **Integrity (I):** Low (L) - The exploit disrupts the functionality of device management and discovery, impacting the integrity of device operations.
* **Availability (A):** Low (L) - The exploit interrupts functionality, impacting availability.

**CVSS v3.1 Vector String:**  CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L"
https://nvd.nist.gov/vuln/detail/CVE-2024-22058,A buffer overflow allows a low privilege user on the local machine that has the EPM Agent installed to execute arbitrary code with elevated permissions in Ivanti EPM 2021.1 and older.,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"## CVSS v3.1 Base Score Analysis

**CVE Description:** A buffer overflow allows a low privilege user on the local machine that has the EPM Agent installed to execute arbitrary code with elevated permissions in Ivanti EPM 2021.1 and older.

**Base Metric Values:**

* **Attack Vector (AV):** Local (L) - The attack requires local access to the machine with the EPM Agent installed.
* **Attack Complexity (AC):** Low (L) - The buffer overflow is likely exploitable with minimal effort.
* **Privileges Required (PR):** Low (L) - The vulnerability requires a low-privilege user account on the target machine.
* **User Interaction (UI):** None (N) - No user interaction is required to exploit the vulnerability. 
* **Scope (S):** Unchanged (U) - The vulnerability does not change the scope of the attack.
* **Confidentiality (C):** High (H) -  The attacker could gain access to sensitive information.
* **Integrity (I):** High (H) - The attacker could modify or delete critical data.
* **Availability (A):** High (H) - The attacker could cause the system to become unavailable.

**CVSS v3.1 Vector String:** 

CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-22059,A SQL injection vulnerability in web component of Ivanti Neurons for ITSM allows a remote authenticated user to read/modify/delete information in the underlying database. This may also lead to DoS.,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"## CVSS v3.1 Base Score Analysis

**CVE Description:** A SQL injection vulnerability in web component of Ivanti Neurons for ITSM allows a remote authenticated user to read/modify/delete information in the underlying database. This may also lead to DoS.

**Metric Analysis:**

* **Attack Vector (AV): Network (N)** - The vulnerability is exploitable over a network.
* **Attack Complexity (AC): Low (L)** - The vulnerability does not require a complex attack sequence.
* **Privileges Required (PR): Low (L)** -  An authenticated user with low privileges can exploit the vulnerability.
* **User Interaction (UI): None (N)** -  No user interaction is required for the exploit to succeed.
* **Scope (S): Unchanged (U)** -  The exploit does not affect the scope of the attack.
* **Confidentiality (C): High (H)** - The vulnerability allows unauthorized access to sensitive information in the database.
* **Integrity (I): High (H)** -  The vulnerability allows an attacker to modify data in the database.
* **Availability (A): High (H)** - The vulnerability can lead to Denial-of-Service (DoS) attacks.

**CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H**"
https://nvd.nist.gov/vuln/detail/CVE-2024-22060,"An unrestricted file upload vulnerability in web component of Ivanti Neurons for ITSM allows a remote, authenticated, high privileged user to write arbitrary files into sensitive directories of ITSM server.",CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:C/C:N/I:H/A:H,"## CVSS v3.1 Analysis

**CVE Description:** An unrestricted file upload vulnerability in web component of Ivanti Neurons for ITSM allows a remote, authenticated, high privileged user to write arbitrary files into sensitive directories of ITSM server.

**Base Metrics:**

* **Attack Vector (AV):** Network (N) - The vulnerability can be exploited over a network.
* **Attack Complexity (AC):** Low (L) - The exploit is straightforward to execute.
* **Privileges Required (PR):** High (H) - A high-privileged user is required to exploit the vulnerability.
* **User Interaction (UI):** None (N) - No user interaction is required for the exploit.
* **Scope (S):** Unchanged (U) - The exploit does not affect the scope of the attack.
* **Confidentiality (C):** High (H) - The vulnerability allows access to sensitive data.
* **Integrity (I):** High (H) - The vulnerability allows modification of sensitive data.
* **Availability (A):** High (H) - The vulnerability allows disruption of service.

**Final CVSS v3.1 Vector String:**

CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-22061,A Heap Overflow vulnerability in WLInfoRailService component of Ivanti Avalanche before 6.4.3 allows a remote unauthenticated attacker to execute arbitrary commands,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,"## CVE Description Analysis:

**CVE Description:** A Heap Overflow vulnerability in WLInfoRailService component of Ivanti Avalanche before 6.4.3 allows a remote unauthenticated attacker to execute arbitrary commands

**CVSS v3.1 Base Score Calculation:**

**Metric** | **Value** | **Description**
------- | -------- | --------
**Attack Vector (AV)** | **N** | The vulnerability can be exploited over a network.
**Attack Complexity (AC)** | **L** | The vulnerability is easy to exploit.
**Privileges Required (PR)** | **N** | No privileges are required to exploit the vulnerability.
**User Interaction (UI)** | **N** | No user interaction is required to exploit the vulnerability.
**Scope (S)** | **U** | The vulnerability does not require user interaction to reach the target.
**Confidentiality (C)** | **H** | The vulnerability could lead to disclosure of sensitive information.
**Integrity (I)** | **H** | The vulnerability could lead to modification of data.
**Availability (A)** | **H** | The vulnerability could lead to denial of service.

**CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-22062,There is a permissions and access control vulnerability in ZXCLOUD IRAI.An attacker can elevate non-administrator permissions to administrator permissions by modifying the configuration.,CVSS:3.1/AV:P/AC:L/PR:L/UI:R/S:C/C:H/I:L/A:L,"## CVE Analysis and CVSS v3.1 Score Calculation

**CVE Description:** There is a permissions and access control vulnerability in ZXCLOUD IRAI. An attacker can elevate non-administrator permissions to administrator permissions by modifying the configuration.

**CVSS v3.1 Base Metrics:**

* **Attack Vector (AV):** Network (N) - The vulnerability can be exploited over the network.
* **Attack Complexity (AC):** Low (L) - The attack is relatively easy to carry out.
* **Privileges Required (PR):** Low (L) - The attacker needs to have some basic permissions to exploit the vulnerability.
* **User Interaction (UI):** None (N) - The vulnerability can be exploited without any user interaction.
* **Scope (S):** Changed (C) - The vulnerability impacts the confidentiality, integrity, or availability of the system.
* **Confidentiality (C):** High (H) - The attacker can gain access to sensitive information.
* **Integrity (I):** High (H) - The attacker can modify sensitive data.
* **Availability (A):** High (H) - The attacker can disrupt the availability of the system.

**Final CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H**"
https://nvd.nist.gov/vuln/detail/CVE-2024-22064,"ZTE ZXUN-ePDG product, which serves as the network node of the VoWifi system, under by default configuration, uses a set of non-unique cryptographic keys during establishing a secure connection(IKE) with the mobile devices connecting over the internet . If the set of keys are leaked or cracked, the user session informations using the keys may be leaked.",CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:L,"## CVSS v3.1 Base Score Analysis

**CVE Description:** ZTE ZXUN-ePDG product, which serves as the network node of the VoWifi system, under by default configuration, uses a set of non-unique cryptographic keys during establishing a secure connection(IKE) with the mobile devices connecting over the internet. If the set of keys are leaked or cracked, the user session informations using the keys may be leaked.

**CVSS v3.1 Base Metrics:**

* **Attack Vector (AV):** Network (N) - The vulnerability can be exploited remotely over a network.
* **Attack Complexity (AC):** Low (L) - The vulnerability can be exploited with minimal effort.
* **Privileges Required (PR):** None (N) - No specific privileges are required to exploit the vulnerability.
* **User Interaction (UI):** None (N) - No user interaction is required to exploit the vulnerability.
* **Scope (S):** Unchanged (U) - The exploit does not affect the confidentiality, integrity, or availability of other resources outside the target.
* **Confidentiality (C):** High (H) - The vulnerability can lead to the disclosure of sensitive information, such as user session information.
* **Integrity (I):** None (N) - The vulnerability does not affect the integrity of the data.
* **Availability (A):** None (N) - The vulnerability does not affect the availability of the service.

**CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N**"
https://nvd.nist.gov/vuln/detail/CVE-2024-22069,There is a permission and access control vulnerability of ZTE's ZXV10 XT802/ET301 product.Attackers with common permissions can log in the terminal web and change the password of the administrator illegally by intercepting requests to change the passwords.,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:H/I:L/A:L,"## CVSS v3.1 Base Score Analysis:

**CVE Description:** There is a permission and access control vulnerability of ZTE's ZXV10 XT802/ET301 product. Attackers with common permissions can log in the terminal web and change the password of the administrator illegally by intercepting requests to change the passwords.

**Base Metric Analysis:**

* **Attack Vector (AV): Network (N)** - The attacker can exploit the vulnerability over the network.
* **Attack Complexity (AC): Low (L)** - The attack is relatively easy to execute. 
* **Privileges Required (PR): Low (L)** - The attacker needs common permissions to access the terminal web. 
* **User Interaction (UI): None (N)** - The attacker does not require user interaction to exploit the vulnerability.
* **Scope (S): Unchanged (U)** - The vulnerability does not affect the scope of the attack. 
* **Confidentiality (C): High (H)** - The attacker can gain access to sensitive information by changing the administrator password. 
* **Integrity (I): High (H)** - The attacker can modify critical system settings by changing the administrator password.
* **Availability (A): High (H)** - The attacker can potentially disrupt the system's availability by changing the administrator password and preventing legitimate access.

**Final CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-22074,"Dynamsoft Service 1.8.1025 through 1.8.2013, 1.7.0330 through 1.7.2531, 1.6.0428 through 1.6.1112, 1.5.0625 through 1.5.3116, 1.4.0618 through 1.4.1230, and 1.0.516 through 1.3.0115 has Incorrect Access Control. This is fixed in 1.8.2014, 1.7.4212, 1.6.3212, 1.5.31212, 1.4.3212, and 1.3.3212.",No vector found,"## CVSS v3.1 Analysis:

**CVE Description:** Dynamsoft Service versions 1.8.1025 through 1.8.2013, 1.7.0330 through 1.7.2531, 1.6.0428 through 1.6.1112, 1.5.0625 through 1.5.3116, 1.4.0618 through 1.4.1230, and 1.0.516 through 1.3.0115 contain an Incorrect Access Control vulnerability.

**Base Metrics:**

* **Attack Vector (AV): Network (N)** - The vulnerability can be exploited remotely over a network.
* **Attack Complexity (AC): Low (L)** - The vulnerability requires minimal effort to exploit.
* **Privileges Required (PR): None (N)** - The vulnerability can be exploited by an unauthenticated attacker.
* **User Interaction (UI): None (N)** - The vulnerability can be exploited without user interaction.
* **Scope (S): Unchanged (U)** - The vulnerability affects the confidentiality, integrity, or availability of the system without requiring any additional actions.
* **Confidentiality (C): High (H)** - The vulnerability could lead to the disclosure of sensitive information.
* **Integrity (I): High (H)** - The vulnerability could lead to the modification of data without authorization.
* **Availability (A): High (H)** - The vulnerability could lead to the denial of service or disruption of the service.

**CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-22075,Firefly III (aka firefly-iii) before 6.1.1 allows webhooks HTML Injection.,No vector found,"## CVE Analysis: Firefly III (aka firefly-iii) before 6.1.1 - Webhook HTML Injection

**CVSS v3.1 Base Score Calculation:**

**1. Attack Vector (AV): Network (N)** - The vulnerability can be exploited remotely via network communication.
**2. Attack Complexity (AC): Low (L)** -  Exploiting the vulnerability does not require significant specialized knowledge or resources.
**3. Privileges Required (PR): None (N)** - No specific user privileges are required to exploit the vulnerability.
**4. User Interaction (UI): None (N)** - The vulnerability can be exploited without user interaction.
**5. Scope (S): Unchanged (U)** - The vulnerability does not affect the scope of the attack.
**6. Confidentiality (C): Low (L)** -  The vulnerability allows attackers to potentially steal low-level information. 
**7. Integrity (I): High (H)** - The vulnerability allows attackers to modify website content and potentially manipulate data. 
**8. Availability (A): Low (L)** - The vulnerability may cause website performance issues, but it's unlikely to cause complete denial of service.

**Final CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:H/A:L"
https://nvd.nist.gov/vuln/detail/CVE-2024-22076,MyQ Print Server before 8.2 patch 43 allows remote authenticated administrators to execute arbitrary code via PHP scripts that are reached through the administrative interface.,No vector found,"## CVSS v3.1 Base Score Analysis

**CVE Description:** MyQ Print Server before 8.2 patch 43 allows remote authenticated administrators to execute arbitrary code via PHP scripts that are reached through the administrative interface.

**Base Metric Analysis:**

* **Attack Vector (AV): Network (N)** - The vulnerability is exploitable over a network.
* **Attack Complexity (AC): Low (L)** - The attack is relatively easy to execute.
* **Privileges Required (PR): High (H)** - The attacker needs to be an authenticated administrator to exploit the vulnerability.
* **User Interaction (UI): None (N)** - User interaction is not required to trigger the vulnerability.
* **Scope (S): Unchanged (U)** - The exploitation of the vulnerability does not change the scope of the attack.
* **Confidentiality (C): High (H)** - The attacker can gain access to sensitive information.
* **Integrity (I): High (H)** - The attacker can modify or delete data.
* **Availability (A): High (H)** - The attacker can cause the system to become unavailable.

**CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H**"
https://nvd.nist.gov/vuln/detail/CVE-2024-22077,An issue was discovered in Elspec G5 digital fault recorder versions 1.1.4.15 and before. The SQLite database file has weak permissions.,No vector found,"## CVE Analysis:

**Attack Vector (AV):**  Local (L) - The vulnerability requires local access to the affected system.

**Attack Complexity (AC):** Low (L) -  Exploiting the weak permissions of the SQLite database file is likely to be straightforward.

**Privileges Required (PR):** None (N) - No special privileges are required to exploit the vulnerability.

**User Interaction (UI):** None (N) - User interaction is not required to exploit the vulnerability.

**Scope (S):** Unchanged (U) -  The exploit does not change the security context of the affected system.

**Confidentiality (C):** High (H) - The weak permissions could allow an attacker to access sensitive information stored in the SQLite database file.

**Integrity (I):** High (H) - The weak permissions could allow an attacker to modify or delete sensitive information stored in the SQLite database file.

**Availability (A):** High (H) - The weak permissions could allow an attacker to disrupt the functionality of the system by modifying or deleting critical data within the database.

**Final CVSS v3.1 Vector String:** 
CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-22078,An issue was discovered in Elspec G5 digital fault recorder versions 1.1.4.15 and before. Privilege escalation can occur via world writable files. The network configuration script has weak filesystem permissions. This results in write access for all authenticated users and the possibility to escalate from user privileges to administrative privileges.,No vector found,"## CVSS v3.1 Base Score Analysis

**CVE Description:** An issue was discovered in Elspec G5 digital fault recorder versions 1.1.4.15 and before. Privilege escalation can occur via world writable files. The network configuration script has weak filesystem permissions. This results in write access for all authenticated users and the possibility to escalate from user privileges to administrative privileges.

**Metric Analysis:**

* **Attack Vector (AV): Network (N)** - The vulnerability can be exploited over a network.
* **Attack Complexity (AC): Low (L)** -  The exploit requires minimal effort. 
* **Privileges Required (PR): Low (L)** - The attacker needs low privileges (authenticated user) to exploit the vulnerability.
* **User Interaction (UI): None (N)** -  No user interaction is required to exploit the vulnerability.
* **Scope (S): Changed (C)** - The vulnerability impacts the confidentiality, integrity, or availability of the target system.
* **Confidentiality (C): High (H)** - The vulnerability could lead to the disclosure of sensitive information.
* **Integrity (I): High (H)** -  The vulnerability could lead to modifications of the target system.
* **Availability (A): High (H)** - The vulnerability could lead to denial of service.

**Final CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H**"
https://nvd.nist.gov/vuln/detail/CVE-2024-22079,An issue was discovered in Elspec G5 digital fault recorder versions 1.1.4.15 and before. Directory traversal can occur via the system logs download mechanism.,No vector found,"## CVSS v3.1 Base Score Analysis:

**CVE Description:** An issue was discovered in Elspec G5 digital fault recorder versions 1.1.4.15 and before. Directory traversal can occur via the system logs download mechanism.

**Metric Analysis:**

* **Attack Vector (AV):** Network (N) - The vulnerability can be exploited remotely over the network.
* **Attack Complexity (AC):** Low (L) - The exploit is straightforward and does not require specialized knowledge or tools.
* **Privileges Required (PR):** None (N) - The vulnerability can be exploited by an unauthenticated attacker.
* **User Interaction (UI):** None (N) - No user interaction is required to exploit the vulnerability.
* **Scope (S):** Unchanged (U) - The vulnerability does not require the attacker to gain control of the target system.
* **Confidentiality (C):** High (H) - The vulnerability allows the attacker to access sensitive data from the system.
* **Integrity (I):** High (H) - The vulnerability allows the attacker to modify system data.
* **Availability (A):** High (H) - The vulnerability allows the attacker to disrupt the system's availability.

**CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H**"
https://nvd.nist.gov/vuln/detail/CVE-2024-22080,An issue was discovered in Elspec G5 digital fault recorder versions 1.1.4.15 and before. Unauthenticated memory corruption can occur during XML body parsing.,No vector found,"## CVSS v3.1 Base Score Analysis:

**CVE Description:** An issue was discovered in Elspec G5 digital fault recorder versions 1.1.4.15 and before. Unauthenticated memory corruption can occur during XML body parsing.

**Base Metric Values:**

* **Attack Vector (AV): Network (N)** - The vulnerability can be exploited remotely over a network.
* **Attack Complexity (AC): Low (L)** - The attacker does not need to perform any complex actions to exploit the vulnerability.
* **Privileges Required (PR): None (N)** - No user privileges are required to exploit the vulnerability.
* **User Interaction (UI): None (N)** - No user interaction is required to exploit the vulnerability.
* **Scope (S): Unchanged (U)** - The exploit affects the confidentiality, integrity, or availability of the target device, but not of the entire system. 
* **Confidentiality (C): High (H)** - The vulnerability can lead to the disclosure of sensitive information stored on the device.
* **Integrity (I): High (H)** - The vulnerability can lead to the modification of data stored on the device.
* **Availability (A): High (H)** - The vulnerability can lead to the denial of service of the device.

**Final CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H**"
https://nvd.nist.gov/vuln/detail/CVE-2024-22081,An issue was discovered in Elspec G5 digital fault recorder versions 1.1.4.15 and before. Unauthenticated memory corruption can occur in the HTTP header parsing mechanism.,No vector found,"## CVSS v3.1 Base Score Analysis

**CVE Description:** An issue was discovered in Elspec G5 digital fault recorder versions 1.1.4.15 and before. Unauthenticated memory corruption can occur in the HTTP header parsing mechanism.

**CVSS v3.1 Base Score Metrics:**

* **Attack Vector (AV):** Network (N) - The vulnerability can be exploited remotely over a network.
* **Attack Complexity (AC):** Low (L) - The vulnerability can be exploited with minimal effort.
* **Privileges Required (PR):** None (N) - No user privileges are required to exploit the vulnerability.
* **User Interaction (UI):** None (N) - No user interaction is required to trigger the vulnerability.
* **Scope (S):** Unchanged (U) - The exploit does not require changing the security context of the target system.
* **Confidentiality (C):** High (H) - The vulnerability allows an attacker to potentially gain access to sensitive information.
* **Integrity (I):** High (H) - The vulnerability allows an attacker to potentially modify sensitive information.
* **Availability (A):** High (H) - The vulnerability allows an attacker to potentially render the system unavailable.

**CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-22082,An issue was discovered in Elspec G5 digital fault recorder versions 1.1.4.15 and before. Unauthenticated directory listing can occur: the web interface cay be abused be an attacker get a better understanding of the operating system.,No vector found,"## CVSS v3.1 Analysis

**CVE Description:** An issue was discovered in Elspec G5 digital fault recorder versions 1.1.4.15 and before. Unauthenticated directory listing can occur: the web interface can be abused by an attacker to get a better understanding of the operating system.

**Base Metrics:**

* **Attack Vector (AV): Network (N)** - The vulnerability is exploitable over a network.
* **Attack Complexity (AC): Low (L)** - The attack requires minimal effort to exploit.
* **Privileges Required (PR): None (N)** - No privileges are required for the attacker to exploit the vulnerability.
* **User Interaction (UI): None (N)** - No user interaction is required to trigger the vulnerability.
* **Scope (S): Unchanged (U)** - The exploit does not require changing the security context of the target system.
* **Confidentiality (C): Low (L)** - The vulnerability could potentially leak limited information about the operating system.
* **Integrity (I): None (N)** - The vulnerability does not impact the integrity of the system.
* **Availability (A): None (N)** - The vulnerability does not impact the availability of the system.

**CVSS v3.1 Vector String:** 

**CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N**"
https://nvd.nist.gov/vuln/detail/CVE-2024-22083,"An issue was discovered in Elspec G5 digital fault recorder versions 1.1.4.15 and before. A hardcoded backdoor session ID exists that can be used for further access to the device, including reconfiguration tasks.",No vector found,"## CVSS v3.1 Analysis:

**Attack Vector (AV):** Network (N) - The backdoor can be accessed remotely through the network.

**Attack Complexity (AC):** Low (L) -  No complex steps are required to exploit the backdoor.

**Privileges Required (PR):** None (N) -  No specific privileges are required to exploit the backdoor.

**User Interaction (UI):** None (N) - The backdoor is accessible without any user interaction.

**Scope (S):** Unchanged (U) - The attack does not require changes to the scope of the vulnerability.

**Confidentiality (C):** High (H) - The attacker can potentially gain access to sensitive information on the device.

**Integrity (I):** High (H) -  The attacker can potentially modify system settings and configuration.

**Availability (A):** High (H) -  The attacker can potentially disrupt the functionality of the device.

**CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-22084,An issue was discovered in Elspec G5 digital fault recorder versions 1.1.4.15 and before. Cleartext passwords and hashes are exposed through log files.,No vector found,"## CVSS v3.1 Analysis:

**Attack Vector (AV):** **Network (N)** - The vulnerability can be exploited remotely over the network.
**Attack Complexity (AC):** **Low (L)** -  No specialized skills or knowledge are required to exploit the vulnerability.
**Privileges Required (PR):** **None (N)** -  No privileges are required to exploit the vulnerability.
**User Interaction (UI):** **None (N)** -  No user interaction is required to exploit the vulnerability.
**Scope (S):** **Unchanged (U)** - The exploit does not require altering the target's state.
**Confidentiality (C):** **High (H)** - The vulnerability exposes cleartext passwords and hashes, resulting in high confidentiality impact.
**Integrity (I):** **High (H)** -  The vulnerability exposes sensitive information, potentially leading to integrity compromise.
**Availability (A):** **None (N)** -  The vulnerability does not directly affect the availability of the system.

**CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N"
https://nvd.nist.gov/vuln/detail/CVE-2024-22085,An issue was discovered in Elspec G5 digital fault recorder versions 1.1.4.15 and before. The shadow file is world readable.,No vector found,"## CVE Analysis and CVSS v3.1 Calculation

**CVE Description:** An issue was discovered in Elspec G5 digital fault recorder versions 1.1.4.15 and before. The shadow file is world readable.

**CVSS v3.1 Base Metrics:**

* **Attack Vector (AV):**  **Network (N)** - The vulnerability can be exploited over a network.
* **Attack Complexity (AC):** **Low (L)** - The exploit does not require significant specialized knowledge, skills, or resources.
* **Privileges Required (PR):** **None (N)** -  The attacker does not need any special privileges to exploit the vulnerability.
* **User Interaction (UI):** **None (N)** -  No user interaction is required to exploit the vulnerability.
* **Scope (S):** **Unchanged (U)** -  The attack does not require changing the security context of the target system.
* **Confidentiality (C):** **High (H)** -  The vulnerability could lead to the disclosure of sensitive information.
* **Integrity (I):** **High (H)** -  The vulnerability could lead to modification of critical data.
* **Availability (A):** **High (H)** -  The vulnerability could lead to denial of service.

**CVSS v3.1 Base Score Calculation:**

Based on the above metrics, the CVSS v3.1 Base Score is calculated as **9.8**. 

**Final CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H**"
https://nvd.nist.gov/vuln/detail/CVE-2024-22086,"handle_request in http.c in cherry through 4b877df has an sscanf stack-based buffer overflow via a long URI, leading to remote code execution.",No vector found,"## CVE Analysis and CVSS v3.1 Calculation

**CVE Description:** handle_request in http.c in cherry through 4b877df has an sscanf stack-based buffer overflow via a long URI, leading to remote code execution.

**CVSS v3.1 Base Metrics:**

* **Attack Vector (AV):**  **Network (N)** - The vulnerability is exploitable over a network.
* **Attack Complexity (AC):** **Low (L)** - The attacker needs minimal skills and resources to exploit the vulnerability.
* **Privileges Required (PR):** **None (N)** - The attacker does not need any special privileges to exploit the vulnerability.
* **User Interaction (UI):** **None (N)** -  No user interaction is required to trigger the vulnerability.
* **Scope (S):** **Unchanged (U)** - The vulnerability does not require a change in the security state of the target. 
* **Confidentiality (C):** **High (H)** -  The vulnerability could lead to disclosure of sensitive information.
* **Integrity (I):** **High (H)** - The vulnerability could lead to modification or corruption of data.
* **Availability (A):** **High (H)** - The vulnerability could lead to denial of service.

**CVSS v3.1 Vector String:**  CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-22087,"route in main.c in Pico HTTP Server in C through f3b69a6 has an sprintf stack-based buffer overflow via a long URI, leading to remote code execution.",No vector found,"## CVSS v3.1 Base Score Analysis:

**CVE Description:** route in main.c in Pico HTTP Server in C through f3b69a6 has an sprintf stack-based buffer overflow via a long URI, leading to remote code execution.

**Base Metrics:**

* **Attack Vector (AV): Network (N)** - The vulnerability is exploitable over the network.
* **Attack Complexity (AC): Low (L)** -  The exploit requires minimal effort and technical skill.
* **Privileges Required (PR): None (N)** - No privileges are required to exploit the vulnerability.
* **User Interaction (UI): None (N)** -  No user interaction is required for the exploit to succeed.
* **Scope (S): Unchanged (U)** - The vulnerability affects the confidentiality, integrity, or availability of the system without requiring any changes to the security context.
* **Confidentiality (C): High (H)** - The exploit can lead to the disclosure of sensitive information.
* **Integrity (I): High (H)** -  The exploit can lead to modification or deletion of data.
* **Availability (A): High (H)** -  The exploit can lead to denial of service conditions.

**CVSS v3.1 Base Score:**  The CVSS v3.1 Base Score is **9.8**. 

**CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-22088,"Lotos WebServer through 0.1.1 (commit 3eb36cc) has a use-after-free in buffer_avail() at buffer.h via a long URI, because realloc is mishandled.",No vector found,"## CVSS v3.1 Base Score Analysis

**CVE Description:** Lotos WebServer through 0.1.1 (commit 3eb36cc) has a use-after-free in buffer_avail() at buffer.h via a long URI, because realloc is mishandled.

**Metric Analysis:**

* **Attack Vector (AV): Network (N)** - The vulnerability can be exploited remotely through the web server.
* **Attack Complexity (AC): Low (L)** - The exploit requires minimal effort. 
* **Privileges Required (PR): None (N)** - No special privileges are required to exploit the vulnerability.
* **User Interaction (UI): None (N)** - The vulnerability can be exploited without user interaction.
* **Scope (S): Unchanged (U)** - The exploit does not require changing the security context of the vulnerable component.
* **Confidentiality (C): High (H)** - The vulnerability could lead to the disclosure of sensitive information.
* **Integrity (I): High (H)** - The vulnerability could lead to data modification or corruption.
* **Availability (A): High (H)** - The vulnerability could lead to denial of service.

**Final CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H**"
